Type,ID,Vendor,Title,Price,Image,Link
Graphics Cards,542,Inno3D,INNO3D GeForce RTX™ 5060 Ti TWIN X2 OC 8GB GDDR7 128-bit Graphics Card,"₱29,810.00",//pcx.com.ph/cdn/shop/files/VC-INNO3D-RTX5060TI-TWIN-X2-OC-8GB-GDDR7-128BIT-1.jpg?v=1746240405&width=1,/products/inno3d-geforce-rtx-5060-ti-twin-x2-oc-8gb-gddr7-128-bit-graphics-card?_pos=140&_sid=d65de6fb9&_ss=r
Graphics Cards,543,Gigabyte,GIGABYTE GeForce RTX™ 5090 GAMING OC 32GB GDDR7 512-bit Graphics Card,"₱202,010.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX5090-GAMING-OC-32GB-GDDR7-512BIT-1.jpg?v=1741240701&width=1,/products/gigabyte-geforce-rtx-5090-gaming-oc-32gb-gddr7-512-bit-graphics-card?_pos=141&_sid=d65de6fb9&_ss=r
Graphics Cards,544,Galax,GALAX GeForce RTX™ 5060 Ti 1-Click OC 8GB GDDR7 128-bit Graphics Card,"₱30,460.00",//pcx.com.ph/cdn/shop/files/VC-GALAX-RTX5060TI-1-CLICK-OC-8GB-GDDR7-128BIT-1.jpg?v=1749431819&width=1,/products/galax-geforce-rtx-5060-ti-1-click-oc-8gb-gddr7-128-bit-graphics-card?_pos=142&_sid=d65de6fb9&_ss=r
Graphics Cards,545,Inno3D,INNO3D GeForce RTX™ 5060 Ti TWIN X2 8GB GDDR7 128-bit Graphics Card,"₱29,050.00",//pcx.com.ph/cdn/shop/files/VC-INNO3D-RTX5060TI-TWIN-X2-8GB-GDDR7-128BIT-1.jpg?v=1746239678&width=1,/products/inno3d-geforce-rtx-5060-ti-twin-x2-8gb-gddr7-128-bit-graphics-card?_pos=143&_sid=d65de6fb9&_ss=r
Graphics Cards,546,Gigabyte,GIGABYTE GeForce RTX™ 5090 WINDFORCE OC 32GB GDDR7 512-bit Graphics Card,"₱180,900.00",//pcx.com.ph/cdn/shop/files/C-GIGABYTE-RTX5090-WINDFORCE-OC-32GB-GDDR7-512BIT-1.jpg?v=1741231931&width=1,/products/gigabyte-geforce-rtx-5090-windforce-oc-32gb-gddr7-512-bit-graphics-card?_pos=144&_sid=d65de6fb9&_ss=r
Graphics Cards,547,MSI,MIS GeForce RTX™ 5090 VANGUARD SOC LAUNCH EDITION 32GB GDDR7 512-bit Graphics Card,"₱185,000.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5090-VANGUARD-SLE-32GB-GDDR7-512BIT-1.jpg?v=1744095433&width=1,/products/mis-geforce-rtx-5090-vanguard-soc-launch-edition-32gb-gddr7-512-bit-graphics-card?_pos=145&_sid=d65de6fb9&_ss=r
Graphics Cards,548,COLORFUL,COLORFUL GeForce RTX™ 5050 BATTLEAX-V DUO 8GB GDDR6 128-bit Graphics Card,"₱18,200.00",//pcx.com.ph/cdn/shop/files/V1.jpg?v=1752732242&width=1,/products/colorful-geforce-rtx-5050-battleax-v-duo-8gb-gddr6-128-bit-graphics-card?_pos=146&_sid=d65de6fb9&_ss=r
Graphics Cards,549,Gigabyte,GIGABYTE GeForce RTX™ 5080 WINDFORCE OC SFF 16GB GDDR7 256-bit Graphics Card,"₱78,100.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX5080-WINDFORCE-OC-16GB-GDDR7--256B-1.jpg?v=1741229937&width=1,/products/gigabyte-geforce-rtx-5080-windforce-oc-sff-16gb-gddr7-256-bit-graphics-card?_pos=147&_sid=d65de6fb9&_ss=r
Graphics Cards,550,Gigabyte,GIGABYTE GeForce RTX™ 5080 AERO OC Edition SFF 16GB GDDR7 256-bit Graphics Card,"₱91,750.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX5080-AERO-OC-SFF-16GB-GDDR7-256BIT-1.jpg?v=1741226104&width=1,/products/gigabyte-geforce-rtx-5080-aero-oc-edition-sff-16gb-gddr7-256-bit-graphics-card?_pos=148&_sid=d65de6fb9&_ss=r
Power Supply,570,MSI,MSI 650W MAG A650BN 80+ Bronze True Rated Power Supply,"₱3,150.00",//pcx.com.ph/cdn/shop/files/PS-MSI-650W-MAG-A650BN-80_-BRONZE-1.jpg?v=1699925723&width=1,/products/msi-650w-mag-a650bn-80-bronze-true-rated-power-supply?_pos=1&_sid=91d84cde5&_ss=r
Power Supply,571,Asus,ASUS TUF GAMING 850W 80+ Gold Modular Power Supply,"₱8,800.00",//pcx.com.ph/cdn/shop/files/1.PS-ASUS-TUF-GAMING-850W-80_-GOLD.jpg?v=1693552228&width=1,/products/asus-tuf-gaming-850w-80-gold-power-supply?_pos=2&_sid=91d84cde5&_ss=r
Power Supply,572,Gigabyte,GIGABYTE 750W GP-UD750GM 80+ GOLD Fully Modular Power Supply,"₱5,250.00",//pcx.com.ph/cdn/shop/files/PS-GIGABYTE-750W-GP-UD750GM-80_-GOLD-FULLY-MODULAR-1.jpg?v=1700529928&width=1,/products/gigabyte-750w-gp-ud750gm-80-gold-fully-modular-power-supply?_pos=3&_sid=91d84cde5&_ss=r
Power Supply,573,Asus,ASUS TUF 750W 80+ Bronze Non-Modular Power Supply,"₱5,050.00",//pcx.com.ph/cdn/shop/files/1.PS-ASUS-TUF-750W-80_-BRONZE-NON-MOD.jpg?v=1695609407&width=1,/products/asus-tuf-750w-80-bronze-non-modular-power-supply?_pos=4&_sid=91d84cde5&_ss=r
Power Supply,574,Asus,ASUS TUF GAMING 750W 80+ Gold Modular Power Supply,"₱7,900.00",//pcx.com.ph/cdn/shop/files/1.PS-ASUS-TUF-GAMING-750W-80_-GOLD.jpg?v=1693550491&width=1,/products/asus-tuf-gaming-750w-80-gold-power-supply?_pos=6&_sid=91d84cde5&_ss=r
Power Supply,575,Thermaltake,THERMALTAKE Litepower 650W Power Supply,"₱2,250.00",//pcx.com.ph/cdn/shop/files/PS-THERMALTAKE-LITEPOWER-650W-1.jpg?v=1700530013&width=1,/products/thermaltake-litepower-650w-power-supply?_pos=8&_sid=91d84cde5&_ss=r
Power Supply,576,Asus,ASUS Prime 650W 80+ Bronze Non-Modular Power Supply,"₱3,000.00",//pcx.com.ph/cdn/shop/files/PS-ASUS-PRIME-650W-80_-BRONZE-NON-MODULAR-1.jpg?v=1753060535&width=1,/products/asus-prime-650w-80-bronze-non-modular-power-supply?_pos=10&_sid=91d84cde5&_ss=r
Power Supply,577,CyberPower,CYBERPOWER CP1350PFCLCD 1350VA/810W Uninterruptible Power Supply,"₱11,200.00",//pcx.com.ph/cdn/shop/files/UPS-CYBERPOWER_CP1350PFCLCD_1350VA_810.jpg?v=1755051811&width=1,/products/cyberpower-cp1350pfclcd-1350va-810w-uninterruptible-power-supply?_pos=12&_sid=91d84cde5&_ss=r
Power Supply,578,Thermaltake,THERMALTAKE Smart BX3 750W 80+ Bronze ATX 3.1 Non-Modular Power Supply,"₱4,200.00",//pcx.com.ph/cdn/shop/files/PS-THERMALTAKE-SMART-BX3-750W-80_-BRONZE-ATX-3.1-1.jpg?v=1747975256&width=1,/products/thermaltake-smart-bx3-750w-80-bronze-atx-3-1-non-modular-power-supply?_pos=13&_sid=91d84cde5&_ss=r
Power Supply,579,Gigabyte,GIGABYTE 650W GP-P650G 80+ Gold Power Supply,"₱3,500.00",//pcx.com.ph/cdn/shop/files/1_fb01f7b3-682f-4606-9815-21cf47e9c393.jpg?v=1752499323&width=1,/products/gigabyte-650w-gp-p650g-80-gold-power-supply?_pos=14&_sid=91d84cde5&_ss=r
Power Supply,580,Cooler Master,COOLER MASTER G800 800W 80+ Gold Non-Modular Power Supply,"₱5,620.01",//pcx.com.ph/cdn/shop/files/PS-COOLER-MASTER-G800-800W-80_-GOLD-NON-MODULAR-1.jpg?v=1742795817&width=1,/products/cooler-master-g800-800w-80-gold-non-modular-power-supply?_pos=16&_sid=91d84cde5&_ss=r
Power Supply,581,MSI,MSI MAG A500N-H 500W 1200MM Non-Modular Power Supply,"₱1,500.00",//pcx.com.ph/cdn/shop/files/PS-MSI500WMAGA500N-HNON-MOD1_d32a9a2b-4ac3-4482-9fc7-4301917a58b1.jpg?v=1757312922&width=1,/products/msi-mag-a500n-h-500w-1200mm-non-modular-power-supply?_pos=17&_sid=91d84cde5&_ss=r
Power Supply,582,Huntkey,HUNTKEY 750W MVP K750 80+ GOLD RATED Fully-Modular Power Supply,"₱4,640.00",//pcx.com.ph/cdn/shop/files/PS-HUNTKEY-750W-MVP-K750-80_-GOLD-FULL-MOD-1.jpg?v=1699923208&width=1,/products/huntkey-750w-mvp-k750-80-gold-rated-fully-modular-power-supply?_pos=18&_sid=91d84cde5&_ss=r
Power Supply,583,MSI,MSI MAG A1000GL 1000W 80+ Gold ATX 3.1 Full-Modular Power Supply,"₱9,650.00",//pcx.com.ph/cdn/shop/files/PS-MSI-1000W-MAG-A1000GL-80_GOLD-ATX3.1-FULL-MOD-1.jpg?v=1751521637&width=1,/products/msi-mag-a1000gl-1000w-80-gold-atx-3-1-full-modular-power-supply?_pos=19&_sid=91d84cde5&_ss=r
Power Supply,584,Huntkey,HUNTKEY GX650 PRO Bronze 650W 80+  Power Supply Non-Modular,"₱3,240.00",//pcx.com.ph/cdn/shop/files/PS-HUNTKEY-GX650-PRO-650W-80_-BRNZE-FULL-MOD-3_4e8f314f-85a2-4221-b8e3-fe914a86776f.jpg?v=1717565140&width=1,/products/huntkey-gx650-pro-bronze-650w-80-non-modular-power-supply?_pos=20&_sid=91d84cde5&_ss=r
Power Supply,585,Thermaltake,THERMALTAKE Litepower 550W Power Supply,"₱2,100.00",//pcx.com.ph/cdn/shop/files/PS-THERMALTAKE-LITEPOWER-550W-1.jpg?v=1699928162&width=1,/products/thermaltake-litepower-550w-power-supply?_pos=21&_sid=91d84cde5&_ss=r
Power Supply,586,Antec,ANTEC CSK750 DC 750W 80+ Bronze Non-Modular Power Supply,"₱3,450.00",//pcx.com.ph/cdn/shop/files/PS-ANTECCSK750DC750W80_BRONZENON-MOD2.jpg?v=1756710721&width=1,/products/antec-csk750-dc-750w-80-bronze-non-modular-power-supply?_pos=22&_sid=91d84cde5&_ss=r
Power Supply,587,Gigabyte,GIGABYTE 550W P550S ICE 80+ Silver Non Modular Power Supply,"₱2,860.00",//pcx.com.ph/cdn/shop/files/PS-GIGABYTE550WP550SICE80_SILVERNONMODULAR6.jpg?v=1759205607&width=1,/products/gigabyte-550w-p550s-ice-80-silver-non-modular-power-supply?_pos=23&_sid=91d84cde5&_ss=r
Power Supply,588,Thermaltake,THERMALTAKE TR2 SP 650W 80+ Non-Modular Power Supply,"₱2,250.00",//pcx.com.ph/cdn/shop/files/PS-THERMALTAKE-TR2-SP-650W-80_-1.jpg?v=1725601277&width=1,/products/thermaltake-tr2-sp-650w-80?_pos=24&_sid=91d84cde5&_ss=r
Power Supply,589,MSI,MSI MAG 550W A550BN 80+ Bronze Power Supply,"₱2,850.00",//pcx.com.ph/cdn/shop/files/PS-MSI550WMAGA550BN80_BRONZE1.jpg?v=1759224308&width=1,/products/msi-mag-550w-a550bn-80-bronze-power-supply?_pos=26&_sid=91d84cde5&_ss=r
Power Supply,590,NZXT,NZXT C1200 1200W 80+ Gold ATX 3.1 Fully Modular Power Supply (White),"₱11,450.00",//pcx.com.ph/cdn/shop/files/PS-NZXT-C1200-1200W-80_GOLD-WHITE-FULL-MOD-ATX-3.1-1.jpg?v=1737947891&width=1,/products/nzxt-c1200-1200w-80-gold-atx-3-1-fully-modular-power-supply-white?_pos=27&_sid=91d84cde5&_ss=r
Power Supply,591,MSI,MSI 750W MAG A750GL ATX 3.1 80+ Gold Fully Modular Power Supply,"₱5,650.00",//pcx.com.ph/cdn/shop/files/PS-MSI-750W-MAG-A750GL-ATX3.1-80_-GOLD-FULL-MOD-1_3f844aeb-7f54-4ec6-a91f-971de84a02e2.jpg?v=1752499343&width=1,/products/msi-750w-mag-a750gl-atx-3-1-80-gold-fully-modular-power-supply?_pos=28&_sid=91d84cde5&_ss=r
Power Supply,592,NZXT,NZXT C1200 1200W 80+ Gold ATX 3.1 Fully Modular Power Supply (Black),"₱11,450.00",//pcx.com.ph/cdn/shop/files/1.PS-NZXT-C1200-1200W-80_GOLD-BLACK-FULL-MOD-ATX-3.1_4a1c140b-7b73-4a01-b8df-04f5fe92ce1e.jpg?v=1752499380&width=1,/products/nzxt-c1200-1200w-80-gold-atx-3-1-fully-modular-power-supply-black?_pos=30&_sid=91d84cde5&_ss=r
Power Supply,593,Antec,ANTEC G650 TH 650W 80+ Gold Semi-Modular Power Supply,"₱3,350.00",//pcx.com.ph/cdn/shop/files/PS-ANTEC-G650-TH-650W-80_-GOLD-SEMI-MODULAR-1.jpg?v=1762137320&width=1,/products/antec-g650-th-650w-80-gold-semi-modular-power-supply?_pos=31&_sid=91d84cde5&_ss=r
Power Supply,594,Antec,ANTEC ATOM B650 650W 80+ BRONZE Non-Modular True Rated Power Supply,"₱3,150.00",//pcx.com.ph/cdn/shop/files/PS-ANTECATOMB650650W80_BRNZ-5.jpg?v=1699579420&width=1,/products/antec-atom-b650-650w-80-bronze-non-modular-true-rated-power-supply?_pos=32&_sid=91d84cde5&_ss=r
Power Supply,595,Antec,ANTEC CSK550 DC 550W 80+ Bronze Non-Modular Power Supply,"₱2,500.00",//pcx.com.ph/cdn/shop/files/PS-ANTECCSK550DC550W80_BRONZENON-MOD5.jpg?v=1756708201&width=1,/products/antec-csk550-dc-550w-80-bronze-non-modular-power-supply?_pos=33&_sid=91d84cde5&_ss=r
Power Supply,596,Cooler Master,COOLER MASTER MWE V2 850W 80+ GOLD ATX 3.1 Fully Modular Power Supply,"₱8,150.01",//pcx.com.ph/cdn/shop/files/PS-COOLER-MASTER-MWE-V2-850W-80_-GOLD-ATX3.1-F-MOD-1_ef27b116-1b00-4961-a982-511f7e287a9e.jpg?v=1752499301&width=1,/products/cooler-master-mwe-v2-850w-80-gold-atx-3-1-fully-modular-power-supply?_pos=35&_sid=91d84cde5&_ss=r
Power Supply,597,Cooler Master,COOLER MASTER MWE V3 750W 80+ Bronze Non-Modular Power Supply,"₱4,590.00",//pcx.com.ph/cdn/shop/files/PS-COOLER-MASTER-MWE-V3-750W-80_-BRONZE-NON-MO-1_5d7bee26-296c-4b20-bb6b-bddf1935eb7b.jpg?v=1752499316&width=1,/products/cooler-master-mwe-v3-750w-80-bronze-non-modular-power-supply?_pos=36&_sid=91d84cde5&_ss=r
Power Supply,598,Thermaltake,THERMALTAKE TR2 SP 750W 80+ Non-Modular Power Supply,"₱2,400.00",//pcx.com.ph/cdn/shop/files/1.1_aadcf762-96ba-45e0-828b-099a0ac26c93.jpg?v=1752499421&width=1,/products/thermaltake-tr2-sp-750w-80-power-supply?_pos=37&_sid=91d84cde5&_ss=r
Power Supply,599,Gigabyte,GIGABYTE 750W GP-UD750GM-PG5 80+ Gold Modular Power Supply,"₱6,550.00",//pcx.com.ph/cdn/shop/files/PS-GIGABYTE-750W-GP-UD750GM-PG5-80_GOLD-MODULAR-1_264baa3f-537c-48d1-803a-7f916c7ea047.jpg?v=1752499332&width=1,/products/gigabyte-750w-gp-ud750gm-pg5-80-gold-modular-power-supply?_pos=38&_sid=91d84cde5&_ss=r
Power Supply,600,Antec,ANTEC CSK750H 750W 80+ BRONZE Semi-Modular True Rated Power Supply,"₱4,200.00",//pcx.com.ph/cdn/shop/files/PS-ANTEC-CSK750H-750W-80_-BRONZE-SEMI-MOD-1.jpg?v=1698457677&width=1,/products/antec-csk750h-750w-80-bronze-semi-modular-true-rated-power-supply?_pos=41&_sid=91d84cde5&_ss=r
Power Supply,601,Gigabyte,GIGABYTE 550W P550S 80+ Silver Non Modular Power Supply,"₱2,860.00",//pcx.com.ph/cdn/shop/files/PS-GIGABYTE550WP550S80_SILVERNONMODULAR6.jpg?v=1759205620&width=1,/products/gigabyte-550w-p550s-80-silver-non-modular-power-supply?_pos=42&_sid=91d84cde5&_ss=r
Power Supply,602,Antec,ANTEC META V550 550W ATX 12 Ver 2.31 Non-Modular Power Supply,"₱1,750.00",//pcx.com.ph/cdn/shop/files/PS-ANTEC-META-V550-550W-ATX12-VER2.31-1.jpg?v=1738550670&width=1,/products/antec-meta-v550-550w-atx-12-ver-2-31-non-modular-power-supply?_pos=44&_sid=91d84cde5&_ss=r
Power Supply,603,NZXT,NZXT C750 750W 80+ Bronze Non-Modular Power Supply,"₱3,600.00",//pcx.com.ph/cdn/shop/files/PS-NZXT-C750-750W-80_-BRONZE-NON-MODULAR-1.jpg?v=1705891834&width=1,/products/nzxt-c750-750w-80-bronze-non-modular-power-supply?_pos=45&_sid=91d84cde5&_ss=r
Power Supply,604,Cooler Master,COOLER MASTER MWE V3 650W 80+ Bronze Non-Modular Power Supply,"₱4,050.00",//pcx.com.ph/cdn/shop/files/PS-COOLER-MASTER-MWE-V3-650W-80_-BRONZE-NON-MOD-1_d432fc1a-4224-4d44-9dc1-289be24bea72.jpg?v=1752499308&width=1,/products/cooler-master-mwe-v3-650w-80-bronze-non-modular-power-supply?_pos=46&_sid=91d84cde5&_ss=r
Power Supply,605,SilverStone,SILVERSTONE SST-ST60F-ES230 600W 80+ True Rated Power Supply,"₱2,550.00",//pcx.com.ph/cdn/shop/files/PS-SILVERSTONE-SST-ST60F-ES230-600W-80_-1.jpg?v=1699937501&width=1,/products/silverstone-sst-st60f-es230-600w-80-true-rated-power-supply?_pos=49&_sid=91d84cde5&_ss=r
Power Supply,606,Thermaltake,THERMALTAKE TR2 SP 550W 80+ Non-Modular Power Supply,"₱2,100.00",//pcx.com.ph/cdn/shop/files/PS-THERMALTAKE-TR2-SP-550W-80_-1.jpg?v=1752126473&width=1,/products/thermaltake-tr2-sp-550w-80-non-modular-power-supply?_pos=50&_sid=91d84cde5&_ss=r
Power Supply,607,MSI,MSI 850W MAG A850GN ATX 3.1 80+ Gold Non-Modular Power Supply,"₱5,650.00",//pcx.com.ph/cdn/shop/files/PS-MSI-850W-MAG-A850GN-ATX3.1-80_-GOLD-NON-MODULAR-4_fc3486a8-1b8f-45bb-8c14-3dd9c30ef3d6.jpg?v=1752499363&width=1,/products/msi-850w-mag-a850gn-atx-3-1-80-gold-non-modular-power-supply?_pos=51&_sid=91d84cde5&_ss=r
Power Supply,608,CyberPower,CYBERPOWER UT2200EG 2200VA/1320W Uninterruptible Power Supply,"₱6,490.00",//pcx.com.ph/cdn/shop/files/UPS-CYBERPOWER_UT2200EG_2200VA_1320W-1.jpg?v=1755051974&width=1,/products/cyberpower-ut2200eg-2200va-1320w-uninterruptible-power-supply?_pos=52&_sid=91d84cde5&_ss=r
Power Supply,609,CyberPower,CYBERPOWER VP700ELCD 700VA/390W Uninterruptible Power Supply,"₱4,650.00",//pcx.com.ph/cdn/shop/files/UPS-CYBERPOWER_VP700ELCD_700VA_390W.jpg?v=1755051926&width=1,/products/cyberpower-vp700elcd-700va-390w-uninterruptible-power-supply?_pos=55&_sid=91d84cde5&_ss=r
Power Supply,610,CyberPower,CYBERPOWER OLS3000ERT2UA 3000VA/2700W Uninterruptible Power Supply,"₱28,990.00",//pcx.com.ph/cdn/shop/files/CYBOLS3000ERT2UA_I0001.jpg?v=1755058342&width=1,/products/cyberpower-ols3000ert2ua-3000va-2700w-uninterruptible-power-supply?_pos=56&_sid=91d84cde5&_ss=r
Power Supply,611,CyberPower,CYBERPOWER OLS2000ERT2UA 2000VA/1800W Uninterruptible Power Supply,"₱24,590.00",//pcx.com.ph/cdn/shop/files/UPS-CYBERPOWER_OLS2000ERT2UA_2000VA_1800W-1.jpg?v=1755057534&width=1,/products/cyberpower-ols2000ert2ua-2000va-1800w-uninterruptible-power-supply?_pos=57&_sid=91d84cde5&_ss=r
Power Supply,612,NZXT,NZXT C1200 1200W 80+ Gold Fully Modular ATX 3.0 True Rated Power Supply,"₱11,100.00",//pcx.com.ph/cdn/shop/files/PS-NZXT-C1200-1200W-80_GOLD-FULL-MOD-ATX-3.0-1.jpg?v=1699941094&width=1,/products/nzxt-c1200-1200w-80-gold-fully-modular-atx-3-0-true-rated-power-supply?_pos=61&_sid=91d84cde5&_ss=r
Power Supply,613,Antec,ANTEC NeoEco 750W Gold Modular 850W 80+ Gold Full Modular Power Supply,"₱5,950.00",//pcx.com.ph/cdn/shop/files/PS-ANTECNE750GOLDM850W80_GOLDFULLMOD1.jpg?v=1756712539&width=1,/products/antec-neoeco-750w-gold-modular-850w-80-gold-full-modular-power-supply?_pos=62&_sid=91d84cde5&_ss=r
Power Supply,614,SilverStone,SILVERSTONE SST-ST70F-ES230 700W 80+ True Rated Power Supply,"₱2,750.00",//pcx.com.ph/cdn/shop/files/PS-SILVERSTONE-SST-ST70F-ES230-700W-80_-1.jpg?v=1699936834&width=1,/products/silverstone-sst-st70f-es230-700w-80-true-rated-power-supply?_pos=63&_sid=91d84cde5&_ss=r
Power Supply,615,Antec,ANTEC NE 850GOLD M 850W 80+ GOLD Full Modular True Rated Power Supply,"₱6,600.00",//pcx.com.ph/cdn/shop/products/2-27.jpg?v=1682668161&width=1,/products/antec-ne-850gold-m-850w-80-gold-full-modular-true-rated-power-supply?_pos=64&_sid=91d84cde5&_ss=r
Power Supply,616,Cooler Master,COOLER MASTER MWE V2 750W 80+ GOLD ATX 3.1 Fully Modular Power Supply,"₱7,130.01",//pcx.com.ph/cdn/shop/files/PS-COOLER-MASTER-MWE-V2-750W-80_-GOLD-ATX3.1-F-MOD-1_052ff25f-c565-4ed8-9ff3-f4113a2c6886.jpg?v=1752499293&width=1,/products/cooler-master-mwe-v2-750w-80-gold-atx-3-1-fully-modular-power-supply?_pos=65&_sid=91d84cde5&_ss=r
Power Supply,617,MSI,MSI 750W MAG A750GN ATX 3.1 80+ Gold Non-Modular Power Supply,"₱4,950.00",//pcx.com.ph/cdn/shop/files/PS-MSI-750W-MAG-A750GN-ATX3.1-80_-GOLD-NON-MODULAR-2_5369c3db-7f2c-44dc-b5e1-b74f820cc564.jpg?v=1752499349&width=1,/products/msi-750w-mag-a750gn-atx-3-1-80-gold-non-modular-power-supply?_pos=66&_sid=91d84cde5&_ss=r
Power Supply,618,Cooler Master,COOLER MASTER G700 700W 80+ Gold Non-Modular Power Supply,"₱5,130.00",//pcx.com.ph/cdn/shop/files/PS-COOLER-MASTER-G700-700W-80_-GOLD-NON-MODULAR-1.jpg?v=1742795397&width=1,/products/cooler-master-g700-700w-80-gold-non-modular-power-supply?_pos=67&_sid=91d84cde5&_ss=r
Power Supply,619,MSI,MSI 850W MAG A850GL ATX 3.1 80+ Gold Fully Modular Power Supply,"₱6,000.00",//pcx.com.ph/cdn/shop/files/PS-MSI-850W-MAG-A850GL-ATX3.1-80_-GOLD-FULL-MOD-1_e57642fd-f2f1-43a0-9c39-c9da7e448e91.jpg?v=1752499357&width=1,/products/msi-850w-mag-a850gl-atx-3-1-80-gold-fully-modular-power-supply?_pos=68&_sid=91d84cde5&_ss=r
Power Supply,620,CyberPower,CYBERPOWER VP1200ELCD 1200VA/720W Uninterruptible Power Supply,"₱7,590.00",//pcx.com.ph/cdn/shop/files/UPS-CYBERPOWER_VP1200ELCD_1200VA_720W.jpg?v=1755054891&width=1,/products/cyberpower-vp1200elcd-1200va-720w-uninterruptible-power-supply?_pos=71&_sid=91d84cde5&_ss=r
Power Supply,621,SilverStone,SILVERSTONE VIVA 650W 80+ Bronze Non-Modular True Rated Power Supply,"₱3,300.00",//pcx.com.ph/cdn/shop/files/PS-SILVERSTONE-VIVA-650W-80_-BRNZ-NON-MOD-1.jpg?v=1699931697&width=1,/products/silverstone-viva-650w-80-bronze-non-modular-true-rated-power-supply?_pos=72&_sid=91d84cde5&_ss=r
Power Supply,622,NZXT,NZXT C1000 1000W 80+ Gold ATX 3.1 Fully Modular Power Supply (Black),"₱11,660.00",//pcx.com.ph/cdn/shop/files/PS-NZXT-C1000-1000W-80_-GOLD-BLACK-FULL-MOD-ATX3.1-1_a77f9f01-6ba2-4372-a310-7d28110a4511.jpg?v=1752499371&width=1,/products/nzxt-c1000-1000w-80-gold-atx-3-1-fully-modular-power-supply-black?_pos=73&_sid=91d84cde5&_ss=r
Power Supply,623,Antec,ANTEC NE 650GOLD M 650W 80+ GOLD Full Modular True Rated Power Supply,"₱5,000.00",//pcx.com.ph/cdn/shop/products/2_823bd509-6e85-4721-8e51-38bc9d0a650f.jpg?v=1682668170&width=1,/products/antec-ne-650gold-m-650w-80-gold-full-modular-true-rated-power-supply?_pos=75&_sid=91d84cde5&_ss=r
Power Supply,624,Antec,ANTEC NE1300G M 1300W 80+ Gold Fully Modular ATX 3.0 Power Supply,"₱10,850.00",//pcx.com.ph/cdn/shop/files/PS-ANTEC-NE1300G-M-1300W-80_-GOLD-FULL-MOD-ATX-3.0-1.png?v=1757309646&width=1,/products/antec-ne1300g-m-1300w-80-gold-fully-modular-atx-3-0-power-supply?_pos=76&_sid=91d84cde5&_ss=r
Power Supply,625,Antec,ANTEC NE1000G M 1000W 80+ Gold Fully Modular ATX 3.0 Power Supply,"₱9,750.00",//pcx.com.ph/cdn/shop/files/PS-ANTEC-NE1000G-M-1000W-80_-GOLD-FULL-MOD-ATX-3.0-1.jpg?v=1705738773&width=1,/products/antec-ne1000g-m-1000w-80-gold-fully-modular-atx-3-0-power-supply?_pos=78&_sid=91d84cde5&_ss=r
Power Supply,626,Thermaltake,THERMALTAKE Smart BX3 650W 80+ Bronze ATX 3.1 Non-Modular Power Supply,"₱3,900.00",//pcx.com.ph/cdn/shop/files/PS-THERMALTAKE-SMART-BX3-650W-80_-BRONZE-ATX-3.1-1.jpg?v=1747974679&width=1,/products/thermaltake-smart-bx3-650w-80-bronze-atx-3-1-non-modular-power-supply?_pos=79&_sid=91d84cde5&_ss=r
Power Supply,627,Thermaltake,THERMALTAKE Smart BX3 550W 80+ Bronze ATX 3.1 Non-Modular Power Supply,"₱3,400.00",//pcx.com.ph/cdn/shop/files/PS-THERMALTAKE-SMART-BX3-550W-80_-BRONZE-ATX-3.1-1.jpg?v=1747973749&width=1,/products/thermaltake-smart-bx3-550w-80-bronze-atx-3-1-non-modular-power-supply?_pos=80&_sid=91d84cde5&_ss=r
Cases,769,Vikings,Vikings VKS-22 Shield Tempered Glass Gaming Case with 3 RGB Fans,"₱2,400.00",//pcx.com.ph/cdn/shop/products/2-8-1.jpg?v=1682670654&width=1,/products/vikings-vks-22-shield-tempered-glass-gaming-case-with-3-rgb-fans?_pos=21&_sid=08474639b&_ss=r
Cases,770,Antec,ANTEC VX10M Tempered Glass mATX Mini Tower Case,₱950.00,//pcx.com.ph/cdn/shop/files/CASE-ANTECVX10MTEMPEREDGLASS.jpg?v=1754290590&width=1,/products/antec-vx10m-tempered-glass-matx-mini-tower-case?_pos=29&_sid=08474639b&_ss=r
Cases,771,Vikings,Vikings VKS-30 Shield Tempered Glass Gaming Case with 3 RGB Fans,"₱2,400.00",//pcx.com.ph/cdn/shop/products/2-14_bbf88292-0446-4b42-89c6-33aa40f986ef.webp?v=1682670649&width=1,/products/vikings-vks-30-shield-tempered-glass-gaming-case-with-3-rgb-fans?_pos=31&_sid=08474639b&_ss=r
Cases,772,Vikings,Vikings VKS-23 Shield Tempered Glass Gaming Case with 3 RGB Fans,"₱2,400.00",//pcx.com.ph/cdn/shop/products/2-9-1.jpg?v=1682670651&width=1,/products/vikings-vks-23-shield-tempered-glass-gaming-case-with-3-rgb-fans?_pos=36&_sid=08474639b&_ss=r
Cases,773,Antec,ANTEC VX10M Non-Tempered Glass Mini Tower Chassis,₱900.00,//pcx.com.ph/cdn/shop/files/CASE-ANTECVX10MNON-TEMPEREDGLASS.jpg?v=1754960859&width=1,/products/antec-vx10m-non-tempered-glass-mini-tower-chassis?_pos=50&_sid=08474639b&_ss=r
